saleinvcode,CustomerRef,date,invdiscperc,flatdisc,misccharges,invsalestax,remarks,looseqty,packqty,price,itemdiscperc,packunits,batch,expiry,salestax,itemname,datestring,customer,rowid
237222,,2/1/23 9:41,5,0,0,0,,2,0,9.76,0,10,.,9/30/24 0:00,0,T DAY  TAB,1/2/2023,****CASH SALES CUSTOMER,462928
237222,,2/1/23 9:41,5,0,0,0,,2,0,1.4,0,500,.,9/27/25 0:00,0,BETNELAN TAB,1/2/2023,****CASH SALES CUSTOMER,462929
237222,,2/1/23 9:41,5,0,0,0,,2,0,31.9,0,10,.,10/1/24 0:00,0,HYZITH CAP 250MG(ZARACIN),1/2/2023,****CASH SALES CUSTOMER,462930
237222,,2/1/23 9:41,5,0,0,0,,2,0,3.62,0,100,.,8/1/24 0:00,0,DELTACORTIL EC TAB,1/2/2023,****CASH SALES CUSTOMER,462931
237223,,2/1/23 9:42,10,0,0,0,,13,0,30.6,0,14,.,1/1/24 0:00,0,GALZA MET 50+500MG TAB (CCL),1/2/2023,****CASH SALES CUSTOMER,462932
237224,,2/1/23 9:44,0,0,0,0,,1,0,12,0,28,.,10/1/24 0:00,0,TRIFORGE 5/160/12.5 28'S (NEW PRICE),1/2/2023,****CASH SALES CUSTOMER,462933
237225,,2/1/23 9:44,0,0,0,0,,16,0,3,0,200,.,12/12/24 0:00,0,SUALIN TAB (STRIP).,1/2/2023,****CASH SALES CUSTOMER,462934
237226,,2/1/23 9:47,0,0,0,0,,3,0,11.95,0,100,.,2/1/25 0:00,0,ERYTHROCIN 250MG TAB,1/2/2023,****CASH SALES CUSTOMER,462935
237226,,2/1/23 9:47,0,0,0,0,,1,0,120,0,1,.,12/12/24 0:00,0,COOPEX POWDER(KINGTOX),1/2/2023,****CASH SALES CUSTOMER,462936
237227,,2/1/23 9:54,7,0,0,0,,4,0,30.25,0,12,.,8/1/24 0:00,0,NEUCEF 500MG CAP,1/2/2023,****CASH SALES CUSTOMER,462937
237227,,2/1/23 9:54,7,0,0,0,,2,0,30.25,0,12,.,12/12/24 0:00,0,NEUCEF 500MG CAP,1/2/2023,****CASH SALES CUSTOMER,462938
237228,,2/1/23 9:54,0,0,0,0,,1,0,13.2,5,30,.,3/1/24 0:00,0,MOTU 15MG TAB(MOXTU),1/2/2023,****CASH SALES CUSTOMER,462939
237228,,2/1/23 9:54,0,0,0,0,,9,0,13.2,5,30,.,4/1/24 0:00,0,MOTU 15MG TAB(MOXTU),1/2/2023,****CASH SALES CUSTOMER,462940
237228,,2/1/23 9:54,0,0,0,0,,1,0,5.84,0,30,034H,7/1/25 0:00,0,LEXILIUM 3MG TAB (SAMBRO),1/2/2023,****CASH SALES CUSTOMER,462941
237228,,2/1/23 9:54,0,0,0,0,,41,0,3.52,0,30,pst469,10/30/27 0:00,0,PREDNISOLNE TAB(STRIP),1/2/2023,****CASH SALES CUSTOMER,462942
237228,,2/1/23 9:54,0,0,0,0,,19,0,3.52,0,30,pst472,11/30/27 0:00,0,PREDNISOLNE TAB(STRIP),1/2/2023,****CASH SALES CUSTOMER,462943
237228,,2/1/23 9:54,0,0,0,0,,8,0,8.3,0,30,.,11/30/27 0:00,0,AZM 250MG TAB,1/2/2023,****CASH SALES CUSTOMER,462944
237228,,2/1/23 9:54,0,0,0,0,,5,0,1.41,0,25,.,10/1/27 0:00,0,NEO K 500MG TAB,1/2/2023,****CASH SALES CUSTOMER,462945
237228,,2/1/23 9:54,0,0,0,0,,10,0,50.78,5,10,.,4/1/27 0:00,0,CIPROXIN 500MG TAB,1/2/2023,****CASH SALES CUSTOMER,462946
237228,,2/1/23 9:54,0,0,0,0,,4,0,23,0,50,.,12/12/24 0:00,0,CERTEZA GL 110 STRIPS 50'S,1/2/2023,****CASH SALES CUSTOMER,462947
237229,,2/1/23 9:55,0,0,0,0,,1,0,23,0,21,.,4/1/25 0:00,0,RISEK 20MG CAP NEW (21S),1/2/2023,****CASH SALES CUSTOMER,462948
237230,a,2/1/23 9:56,0,0,0,0,,1,0,79,0,1,.,6/1/02 0:00,0,SENSODYNE RAPID ACTION 30G T/P,1/2/2023,****CASH SALES CUSTOMER,462949
237231,,2/1/23 10:00,10,0,0,0,,8,0,32.86,0,14,.,8/1/24 0:00,0,ESKEM 40MG CAP,1/2/2023,****CASH SALES CUSTOMER,462950
237231,,2/1/23 10:00,10,0,0,0,,14,0,32.86,0,14,.,9/1/24 0:00,0,ESKEM 40MG CAP,1/2/2023,****CASH SALES CUSTOMER,462951
237232,,2/1/23 10:00,0,0,0,0,,2,0,30,0,100,.,12/12/24 0:00,0,10CC SHIFA D/SYRINGE(UNJT)(BM),1/2/2023,****CASH SALES CUSTOMER,462952
237232,,2/1/23 10:00,0,0,0,0,,2,0,15,0,100,.,6/26/27 0:00,0,5CC SHIFA DISPOSABLE SYRINGE,1/2/2023,****CASH SALES CUSTOMER,462953
237233,,2/1/23 10:05,0,0,0,0,,1,0,135,0,2,.,7/1/24 0:00,0,EASY COOL COOLING SHEET,1/2/2023,****CASH SALES CUSTOMER,462954
237234,,2/1/23 10:08,4,0,0,0,,2,0,38.1,0,6,.,11/21/24 0:00,0,AUGMENTIN 625MG TAB,1/2/2023,****CASH SALES CUSTOMER,462955
237234,,2/1/23 10:08,4,0,0,0,,7,0,21.91,0,14,.,8/1/24 0:00,0,FLOAID 10MG TAB,1/2/2023,****CASH SALES CUSTOMER,462956
237235,,2/1/23 10:12,0,0,0,0,,10,0,13.71,10,30,.,8/1/25 0:00,0,NORVASC 5MG TAB (30'S),1/2/2023,****CASH SALES CUSTOMER,462957
237235,,2/1/23 10:12,0,0,0,0,,10,0,19.5,10,20,.,8/1/24 0:00,0,CO EZIDAY TAB,1/2/2023,****CASH SALES CUSTOMER,462958
237235,,2/1/23 10:12,0,0,0,0,,10,0,2.35,10,200,.,11/1/25 0:00,0,RASCODOL TAB 200S,1/2/2023,****CASH SALES CUSTOMER,462959
237236,,2/1/23 10:16,0,0,0,0,   QAISER MASOOD,1,0,42.37,0,1,.,11/1/24 0:00,0,OTOSPORIN EAR DROPS 5ML,1/2/2023,****CASH SALES CUSTOMER,462960
237236,,2/1/23 10:16,0,0,0,0,   QAISER MASOOD,1,0,37.11,0,1,.,6/1/25 0:00,0,GENTAMYCIN E/E DROPS,1/2/2023,****CASH SALES CUSTOMER,462961
237237,,2/1/23 10:20,0,0,0,0,   MIAN SB,6,0,22.8,0,10,.,6/1/25 0:00,0,TERLAX 4MG TAB,1/2/2023,****CASH SALES CUSTOMER,462962
237237,,2/1/23 10:20,0,0,0,0,   MIAN SB,4,0,22.8,0,10,.,11/1/25 0:00,0,TERLAX 4MG TAB,1/2/2023,****CASH SALES CUSTOMER,462963
237237,,2/1/23 10:20,0,0,0,0,   MIAN SB,10,0,12.5,0,20,.,12/1/24 0:00,0,EVIRIX 20MG TAB,1/2/2023,****CASH SALES CUSTOMER,462964
237238,,2/1/23 10:22,2,0,0,0,,3,0,9,0,10,.,9/1/24 0:00,0,AXALOR 10MG TAB 10'S(ALEZE),1/2/2023,****CASH SALES CUSTOMER,462965
237238,,2/1/23 10:22,2,0,0,0,,1,0,126.34,0,1,..,12/1/25 0:00,0,RELTUS DM 120ML SYP,1/2/2023,****CASH SALES CUSTOMER,462966
237239,,2/1/23 10:23,5.5,0,0,0,,20,0,19.5,0,20,.,8/1/24 0:00,0,CO EZIDAY TAB,1/2/2023,****CASH SALES CUSTOMER,462967
237240,,2/1/23 10:24,0,0,0,0,,10,0,3,0,100,.,9/1/26 0:00,0,SANIPLAST BANDAGE(100'S),1/2/2023,****CASH SALES CUSTOMER,462968
237240,,2/1/23 10:24,0,0,0,0,,10,0,2.35,0,200,.,11/1/25 0:00,0,RASCODOL TAB 200S,1/2/2023,****CASH SALES CUSTOMER,462969
237240,,2/1/23 10:24,0,0,0,0,,5,0,7.81,0,15,.,9/1/24 0:00,0,NUBEROL FORTE TAB,1/2/2023,****CASH SALES CUSTOMER,462970
237240,,2/1/23 10:24,0,0,0,0,,5,0,19,0,30,.,10/1/25 0:00,0,SYNFLEX 550MG TAB 30S,1/2/2023,****CASH SALES CUSTOMER,462971
237240,,2/1/23 10:24,0,0,0,0,,1,0,10,0,12,.,12/12/24 0:00,0,"BANDAGE 2""",1/2/2023,****CASH SALES CUSTOMER,462972
237241,,2/1/23 10:38,0,0,0,0,,10,0,8.86,0,100,.,11/1/24 0:00,0,ARINAC FORTE TAB,1/2/2023,****CASH SALES CUSTOMER,462973
237242,,2/1/23 10:42,0,0,0,0,,2,0,38.1,0,6,.,11/21/24 0:00,0,AUGMENTIN 625MG TAB,1/2/2023,****CASH SALES CUSTOMER,462974
237243,,2/1/23 10:53,0,0,0,0,,7,0,12,5,28,.,10/1/24 0:00,0,TRIFORGE 5/160/12.5 28'S (NEW PRICE),1/2/2023,****CASH SALES CUSTOMER,462975
237243,,2/1/23 10:53,0,0,0,0,,7,0,1.8,5,30,.,10/1/24 0:00,0,LOPRIN 75MG TAB,1/2/2023,****CASH SALES CUSTOMER,462976
237243,,2/1/23 10:53,0,0,0,0,,7,0,2.97,5,50,.,9/1/25 0:00,0,GLUCOPHAGE 500MG TAB,1/2/2023,****CASH SALES CUSTOMER,462977
237243,,2/1/23 10:53,0,0,0,0,,7,0,20.99,5,14,.,9/1/24 0:00,0,NEBIL 5MG TAB,1/2/2023,****CASH SALES CUSTOMER,462978
237243,,2/1/23 10:53,0,0,0,0,,1,0,30,0,1,.,12/12/24 0:00,0,SUGAR TEST,1/2/2023,****CASH SALES CUSTOMER,462979
237245,,2/1/23 10:56,0,0,0,0,,2,0,2.97,0,50,.,9/1/25 0:00,0,GLUCOPHAGE 500MG TAB,1/2/2023,****CASH SALES CUSTOMER,462981
237245,,2/1/23 10:56,0,0,0,0,,1,0,32.5,0,20,.,7/1/24 0:00,0,HI NUTRITION MEN TAB,1/2/2023,****CASH SALES CUSTOMER,462982
237246,,2/1/23 10:59,0,0,0,0,,1,0,21.25,0,28,.,10/1/24 0:00,0,VALTAC AM 5/80MG TAB,1/2/2023,****CASH SALES CUSTOMER,462983
237246,,2/1/23 10:59,0,0,0,0,,1,0,83,0,5,.,9/1/24 0:00,0,CARICEF 400MG CAP,1/2/2023,****CASH SALES CUSTOMER,462984
237246,,2/1/23 10:59,0,0,0,0,,1,0,45,0,1,.,12/12/24 0:00,0,NESTLE 0.5LTR,1/2/2023,****CASH SALES CUSTOMER,462985
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,4,0,39.9,0,21,.,10/1/24 0:00,0,RONIROL 2MG TAB,1/2/2023,****CASH SALES CUSTOMER,462986
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,45,0,39.9,0,21,.,11/1/24 0:00,0,RONIROL 2MG TAB,1/2/2023,****CASH SALES CUSTOMER,462987
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,45,0,13.37,0,30,.,9/15/24 0:00,0,SINEMET EXTRA 25+100MG TAB,1/2/2023,****CASH SALES CUSTOMER,462988
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,28,0,40,0,30,.,7/1/24 0:00,0,QCO 50MG CAP,1/2/2023,****CASH SALES CUSTOMER,462989
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,15,0,52,0,20,.,10/1/24 0:00,0,MAXFLOW 0.4MG CAP,1/2/2023,****CASH SALES CUSTOMER,462990
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,15,0,9.75,0,30,.,4/1/24 0:00,0,VITRUM TAB(SEARLE),1/2/2023,****CASH SALES CUSTOMER,462991
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,15,0,51.56,0,30,.,2/1/25 0:00,0,LAMICTAL 50MG TAB,1/2/2023,****CASH SALES CUSTOMER,462992
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,9,0,19.42,0,20,.,12/12/24 0:00,0,ELAXINE 15MG TAB (MIRTAZAPINE),1/2/2023,****CASH SALES CUSTOMER,462993
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,1,0,19.42,0,20,.,9/1/32 0:00,0,ELAXINE 15MG TAB (MIRTAZAPINE),1/2/2023,****CASH SALES CUSTOMER,462994
237247,,2/1/23 11:03,7,0,0,0,   YOUSAF KAMAL,14,0,6.25,0,14,.,11/1/24 0:00,0,TENORMIN 25MGTAB,1/2/2023,****CASH SALES CUSTOMER,462995
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,28,0,27.93,0,14,.,10/1/24 0:00,0,SANTE 40MG CAP,1/2/2023,****CASH SALES CUSTOMER,462996
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,12,0,35,0,10,.,10/1/24 0:00,0,ETO-OD 150MG TAB,1/2/2023,****CASH SALES CUSTOMER,462997
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,18,0,35,0,10,.,12/1/24 0:00,0,ETO-OD 150MG TAB,1/2/2023,****CASH SALES CUSTOMER,462998
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,15,0,12.5,0,30,.,8/1/24 0:00,0,NERVON TAB,1/2/2023,****CASH SALES CUSTOMER,462999
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,15,0,39,0,14,.,6/1/24 0:00,0,VONOZAN 20MG TAB,1/2/2023,****CASH SALES CUSTOMER,463000
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,15,0,24.21,0,14,.,10/1/24 0:00,0,KONCEPT 40MG TAB,1/2/2023,****CASH SALES CUSTOMER,463001
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,50,0,6.28,0,50,.,6/1/24 0:00,0,DOVOMIT 10MG TAB,1/2/2023,****CASH SALES CUSTOMER,463002
237248,,2/1/23 11:05,7,0,0,0,   YOUSAF KAMAL,10,0,18.98,0,20,.,12/12/24 0:00,0,NASSA 15MG TAB,1/2/2023,****CASH SALES CUSTOMER,463003
237249,,2/1/23 11:08,0,0,0,0,,3,0,29.41,0,6,.,11/1/24 0:00,0,CALAMOX 625MG TAB,1/2/2023,****CASH SALES CUSTOMER,463004
237250,,2/1/23 11:19,0,0,0,0,,12,0,27.96,3.2,20,.,10/1/26 0:00,0,TRANSAMIN 500MG CAP,1/2/2023,****CASH SALES CUSTOMER,463005
237250,,2/1/23 11:19,0,0,0,0,,12,0,28.83,4,20,.,8/1/25 0:00,0,DAFLON 500MG TAB,1/2/2023,****CASH SALES CUSTOMER,463006
237250,,2/1/23 11:19,0,0,0,0,,10,0,2.35,0,200,.,11/1/25 0:00,0,RASCODOL TAB 200S,1/2/2023,****CASH SALES CUSTOMER,463007
237251,,2/1/23 11:29,0,0,0,0,,4,0,2.6,0,60,.,7/1/25 0:00,0,DAONIL TAB,1/2/2023,****CASH SALES CUSTOMER,463008
237252,,2/1/23 11:40,0,0,0,0,,1,0,170,0,1,.....,12/12/24 0:00,0,VEET 25GM CREAM,1/2/2023,****CASH SALES CUSTOMER,463009
237252,,2/1/23 11:40,0,0,0,0,,1,0,170,0,1,...,12/12/24 0:00,0,VEET 25GM CREAM,1/2/2023,****CASH SALES CUSTOMER,463010
237253,,2/1/23 11:41,0,0,0,0,    IMRAN SB,9,0,219,0,1,.,10/1/26 0:00,0,INDROP D  INJ,1/2/2023,****CASH SALES CUSTOMER,463011
237253,,2/1/23 11:41,0,0,0,0,    IMRAN SB,4,0,15,0,100,.,8/11/27 0:00,0,3CC SHIFA DISPOSABLE SYRINGE,1/2/2023,****CASH SALES CUSTOMER,463012
237254,,2/1/23 11:42,0,0,0,0,    IMRAN SB,20,0,6.75,0,20,.,11/23/25 0:00,0,SPIROMIDE 20MG TAB,1/2/2023,****CASH SALES CUSTOMER,463013
237255,,2/1/23 11:42,0,0,0,0,,2,0,12.25,0,28,.,7/1/24 0:00,0,AVSAR PLUS 160/5/12.5MG TAB,1/2/2023,****CASH SALES CUSTOMER,463014
237256,,2/1/23 11:51,2,0,0,0,,20,0,13.29,0,100,.,11/13/24 0:00,0,AMOXIL 500MG CAP,1/2/2023,****CASH SALES CUSTOMER,463015
237257,,2/1/23 11:52,4,0,0,0,,2,0,7.81,0,15,.,9/1/24 0:00,0,NUBEROL FORTE TAB,1/2/2023,****CASH SALES CUSTOMER,463016
237257,,2/1/23 11:52,4,0,0,0,,2,0,23.57,0,14,.,9/1/24 0:00,0,STARCOX 90MG TAB,1/2/2023,****CASH SALES CUSTOMER,463017
237258,,2/1/23 11:55,0,0,0,0,,10,0,7.53,0,50,.,8/1/27 0:00,0,MOTILIUM  TAB,1/2/2023,****CASH SALES CUSTOMER,463018
237259,,2/1/23 11:58,0,0,0,0,,1,0,86.92,0,1,.,12/12/24 0:00,0,POLYFAX SKIN OINT 20GM,1/2/2023,****CASH SALES CUSTOMER,463019
237260,,2/1/23 12:06,0,0,0,0,    ABID SB,1,0,107.41,5.5,1,.,11/9/24 0:00,0,DERMOVATE 20GM CREAM,1/2/2023,****CASH SALES CUSTOMER,463020
237260,,2/1/23 12:06,0,0,0,0,    ABID SB,1,0,94.85,5.5,1,.,11/17/24 0:00,0,BETNOVATE N 20GM CREAM,1/2/2023,****CASH SALES CUSTOMER,463021
237260,,2/1/23 12:06,0,0,0,0,    ABID SB,1,0,103.88,5,1,.,10/18/24 0:00,0,CLOBEVATE 20GM CREAM,1/2/2023,****CASH SALES CUSTOMER,463022
237260,,2/1/23 12:06,0,0,0,0,    ABID SB,4,0,5,0,200,.,12/12/24 0:00,0,VITAMIN E CAP EGG,1/2/2023,****CASH SALES CUSTOMER,463023
237261,,2/1/23 12:07,4,0,0,0,,5,0,10.52,0,20,.,7/1/24 0:00,0,DV LOSARTAN 25MG TAB 20'S,1/2/2023,****CASH SALES CUSTOMER,463024
237261,,2/1/23 12:07,4,0,0,0,,5,0,17.46,0,14,.,4/1/25 0:00,0,SERADEP 5MG TAB,1/2/2023,****CASH SALES CUSTOMER,463025
237262,,2/1/23 12:08,0,0,0,0,,1,0,144.69,6,1,.,11/1/25 0:00,0,RIGIX 120ML SYP,1/2/2023,****CASH SALES CUSTOMER,463026
237262,,2/1/23 12:08,0,0,0,0,,1,0,69,6,1,.,7/5/24 0:00,0,HYDRYLLIN 120ML SYP,1/2/2023,****CASH SALES CUSTOMER,463027
237262,,2/1/23 12:08,0,0,0,0,,10,0,2.35,0,200,.,11/23/24 0:00,0,PANADOL TAB,1/2/2023,****CASH SALES CUSTOMER,463028
237262,,2/1/23 12:08,0,0,0,0,,10,0,4.58,0,100,.,10/1/24 0:00,0,ARINAC TAB,1/2/2023,****CASH SALES CUSTOMER,463029
237263,,2/1/23 12:09,5,0,0,0,,3,0,96.5,0,10,.,11/1/24 0:00,0,TAMSOLIN S TAB,1/2/2023,****CASH SALES CUSTOMER,463030
237265,,2/1/23 12:13,0,0,0,0,,10,0,25.06,4.2,20,.,8/1/24 0:00,0,DIAMICRON MR 60MG TAB,1/2/2023,****CASH SALES CUSTOMER,463032
237265,,2/1/23 12:13,0,0,0,0,,1,0,30,0,1,.,12/12/24 0:00,0,SUGAR TEST,1/2/2023,****CASH SALES CUSTOMER,463033
237266,,2/1/23 12:18,10,0,0,0,,5,0,20,0,10,.,12/12/20 0:00,0,LARINEX 5MG TAB (DESLORATADINE),1/2/2023,****CASH SALES CUSTOMER,463034
237267,,2/1/23 12:27,0,0,0,0,,5,0,23.75,0,20,.,9/1/24 0:00,0,GOURIC 40MG TAB,1/2/2023,****CASH SALES CUSTOMER,463035
237268,,2/1/23 12:30,0,0,0,0,,1,0,32.14,10,21,.,2/1/25 0:00,0,RISEK 40MG CAP NEW (21S),1/2/2023,****CASH SALES CUSTOMER,463036
