saleinvcode,CustomerRef,date,invdiscperc,flatdisc,misccharges,invsalestax,remarks,looseqty,packqty,price,itemdiscperc,packunits,batch,expiry,salestax,itemname,datestring,customer,rowid
252829,,3/1/23 8:30,4,1,0,0,,4,0,7.5,0,30,.,9/1/24 0:00,0,EVOPRIDE 1MG TAB,1/3/2023,****CASH SALES CUSTOMER,493872
252829,,3/1/23 8:30,4,1,0,0,,4,0,32.86,0,14,.,8/1/24 0:00,0,TREVIAMET 50/500MG TAB(GETZ),1/3/2023,****CASH SALES CUSTOMER,493873
252829,,3/1/23 8:30,4,1,0,0,,4,0,7.97,0,20,.,7/1/24 0:00,0,AMPRESS 5MG TAB (BARRETT),1/3/2023,****CASH SALES CUSTOMER,493874
252830,,3/1/23 8:31,0,0,0,0,,2,0,37.99,0,6,.,6/1/24 0:00,0,CALAMOX 1GM TAB,1/3/2023,****CASH SALES CUSTOMER,493875
252830,,3/1/23 8:31,0,0,0,0,,6,0,2.5,0,1000,.,8/1/25 0:00,0,DELTACORTRIL 5MG TAB,1/3/2023,****CASH SALES CUSTOMER,493876
252830,,3/1/23 8:31,0,0,0,0,,1,0,7.83,0,30,.,10/1/27 0:00,0,RIGIX 10MG TAB(30'S),1/3/2023,****CASH SALES CUSTOMER,493877
252831,,3/1/23 8:34,0,0,0,0,,2,0,4.07,0,50,.,12/12/24 0:00,0,LIBRAX DRAGEES 5MG+2.5MG,1/3/2023,****CASH SALES CUSTOMER,493878
252832,,3/1/23 8:35,0,0,0,0,,2,0,33.93,0,14,.,10/1/24 0:00,0,GABICA 100MG CAP,1/3/2023,****CASH SALES CUSTOMER,493879
252833,,3/1/23 8:37,2,0,0,0,,2,0,7.81,0,15,.,9/30/25 0:00,0,NUBEROL FORTE TAB,1/3/2023,****CASH SALES CUSTOMER,493880
252833,,3/1/23 8:37,2,0,0,0,,2,0,20,0,10,.,10/1/25 0:00,0,MOVAX 2MG TAB,1/3/2023,****CASH SALES CUSTOMER,493881
252834,,3/1/23 8:38,0,0,0,0,,4,0,35,7,10,.,10/1/25 0:00,0,NOVIDAT 500MG TAB,1/3/2023,****CASH SALES CUSTOMER,493882
252834,,3/1/23 8:38,0,0,0,0,,10,0,2.35,0,200,.,12/12/24 0:00,0,PANADOL TAB,1/3/2023,****CASH SALES CUSTOMER,493883
252835,,3/1/23 8:40,0,0,0,0,,6,0,45,0,1,.,12/12/24 0:00,0,NESTLE 0.5LTR,1/3/2023,****CASH SALES CUSTOMER,493884
252836,,3/1/23 8:41,3,0,0,0,,2,0,8.86,0,100,.,11/1/24 0:00,0,ARINAC FORTE TAB,1/3/2023,****CASH SALES CUSTOMER,493885
252836,,3/1/23 8:41,3,0,0,0,,10,0,4.06,0,400,.,10/14/27 0:00,0,SEPTRAN TAB,1/3/2023,****CASH SALES CUSTOMER,493886
252836,,3/1/23 8:41,3,0,0,0,,10,0,2.42,0,200,.,10/1/25 0:00,0,FLAGYL 400MG TAB,1/3/2023,****CASH SALES CUSTOMER,493887
252837,,3/1/23 8:43,0,0,0,0,,43,0,5,0,1,.,12/12/24 0:00,0,FACE MASK  3 PLY  GREEN  RS(5),1/3/2023,****CASH SALES CUSTOMER,493888
252838,,3/1/23 8:47,0,0,0,0,,1,0,720,0,1,.,1/1/24 0:00,0,NAN 2 OPTIPRO 300G,1/3/2023,****CASH SALES CUSTOMER,493889
252839,,3/1/23 9:00,0,0,0,0,,1,0,42.86,0,10,.,2/1/24 0:00,0,CRANCARE SACHETS,1/3/2023,****CASH SALES CUSTOMER,493890
252840,,3/1/23 9:02,0,0,0,0,,2,0,3.08,0,100,CTN922,12/1/24 0:00,0,COLDREX TAB,1/3/2023,****CASH SALES CUSTOMER,493891
252841,,3/1/23 9:11,0,0,0,0,,50,0,5,0,1,.,12/12/24 0:00,0,FACE MASK  3 PLY  GREEN  RS(5),1/3/2023,****CASH SALES CUSTOMER,493892
252842,,3/1/23 9:13,0,0,0,0,,4,0,22.8,0,10,.,7/1/25 0:00,0,FAMOT 40MG TAB,1/3/2023,****CASH SALES CUSTOMER,493893
252843,,3/1/23 9:13,0,0,0,0,,1,0,80,0,1,.,12/12/24 0:00,0,GLAXOSE D 100G,1/3/2023,****CASH SALES CUSTOMER,493894
252844,,3/1/23 9:13,0,0,0,0,,1,0,185,0,1,.,12/12/24 0:00,0,ALWAYS MAXI THICK COTTON SOFT 8'S,1/3/2023,****CASH SALES CUSTOMER,493895
252845,,3/1/23 9:17,4,0,0,0,,10,0,9.38,0,30,.,11/1/24 0:00,0,T DAY TAB 30S,1/3/2023,****CASH SALES CUSTOMER,493896
252846,,3/1/23 9:19,0,0,0,0,,3,0,15,5,30,.,12/12/24 0:00,0,JOHAR JOSHANDA QARSHI,1/3/2023,****CASH SALES CUSTOMER,493897
252846,,3/1/23 9:19,0,0,0,0,,4,0,1.1,0,250,.,10/1/25 0:00,0,SURFICOL TAB,1/3/2023,****CASH SALES CUSTOMER,493898
252847,,3/1/23 9:22,0,0,0,0,,10,0,23.75,0,20,.,10/1/24 0:00,0,GOURIC 40MG TAB,1/3/2023,****CASH SALES CUSTOMER,493899
252849,,3/1/23 9:29,0,0,0,0,,1,0,190,0,1,.,12/12/24 0:00,0,ROSE PETAL POP UP,1/3/2023,****CASH SALES CUSTOMER,493902
252850,,3/1/23 9:29,0,0,0,0,,10,0,2.35,0,200,.,11/24/27 0:00,0,CALPOL TAB (200'S),1/3/2023,****CASH SALES CUSTOMER,493903
252851,,3/1/23 9:30,0,0,0,0,,2,0,26.58,0,12,.,8/1/26 0:00,0,CEDROX BD 500MG TAB,1/3/2023,****CASH SALES CUSTOMER,493904
252851,,3/1/23 9:30,0,0,0,0,,2,0,9.87,0,50,.,10/1/25 0:00,0,PREVENT 500MG TAB 50'S,1/3/2023,****CASH SALES CUSTOMER,493905
252851,,3/1/23 9:30,0,0,0,0,,2,0,12.25,0,10,.,9/1/24 0:00,0,MODACT IR 100MG TAB,1/3/2023,****CASH SALES CUSTOMER,493906
252852,,3/1/23 9:30,0,0,0,0,,1,0,120,0,1,.,12/12/24 0:00,0,JOSH CONDOM ALL,1/3/2023,****CASH SALES CUSTOMER,493907
252853,,3/1/23 9:34,0,0,0,0,,2,0,5.01,0,30,.,4/1/24 0:00,0,THERAGRAN H TAB,1/3/2023,****CASH SALES CUSTOMER,493908
252854,,3/1/23 9:37,0,0,0,0,,30,0,2.6,0,60,.,12/12/24 0:00,0,DAONIL TAB,1/3/2023,****CASH SALES CUSTOMER,493909
252855,,3/1/23 9:39,0,0,0,0,,1,0,17,0,30,.,10/1/25 0:00,0,DICLORAN SR 100MG TAB,1/3/2023,****CASH SALES CUSTOMER,493910
252856,,3/1/23 9:40,5,0,0,0,,28,0,17.89,0,14,.,3/1/25 0:00,0,QPRO 30MG CAP,1/3/2023,****CASH SALES CUSTOMER,493911
252857,,3/1/23 9:41,0,0,0,0,,1,0,42.86,0,10,.,2/1/24 0:00,0,CRANCARE SACHETS,1/3/2023,****CASH SALES CUSTOMER,493912
252858,,3/1/23 9:42,0,0,0,0,,10,0,2.35,0,200,.,11/1/25 0:00,0,RASCODOL TAB 200S,1/3/2023,****CASH SALES CUSTOMER,493913
252859,,3/1/23 9:44,0,3,0,0,,7,0,14.67,0,30,.,10/1/25 0:00,0,NORVASC 5MG TAB (30'S),1/3/2023,****CASH SALES CUSTOMER,493914
252860,,3/1/23 9:44,0,3,0,0,,7,0,14.67,0,30,.,10/1/25 0:00,0,NORVASC 5MG TAB (30'S),1/3/2023,****CASH SALES CUSTOMER,493915
252861,,3/1/23 9:49,8.6,0,0,0,,10,0,5.4,0,20,.,10/1/24 0:00,0,MULTIBIONTA CAP,1/3/2023,****CASH SALES CUSTOMER,493916
252861,,3/1/23 9:49,8.6,0,0,0,,10,0,8.59,0,30,.,9/1/23 0:00,0,INCOBAL 500MG TAB,1/3/2023,****CASH SALES CUSTOMER,493917
252861,,3/1/23 9:49,8.6,0,0,0,,10,0,20,0,10,.,10/1/25 0:00,0,MOVAX 2MG TAB,1/3/2023,****CASH SALES CUSTOMER,493918
252861,,3/1/23 9:49,8.6,0,0,0,,7,0,23.36,0,14,.,10/1/24 0:00,0,ZEEGAP 50MG CAP,1/3/2023,****CASH SALES CUSTOMER,493919
252862,,3/1/23 9:50,0,0,0,0,,3,0,25.2,0,20,.,9/1/26 0:00,0,ACYLEX 400MG TAB,1/3/2023,****CASH SALES CUSTOMER,493920
252863,,3/1/23 9:55,0,0,0,0,,2,0,65,0,10,.,12/1/25 0:00,0,SURGE GAUZES 10*10 PIECES,1/3/2023,****CASH SALES CUSTOMER,493921
252864,,3/1/23 9:56,0,0,0,0,,3,0,65,5,10,.,3/1/24 0:00,0,BIFLOR SACHET,1/3/2023,****CASH SALES CUSTOMER,493922
252864,,3/1/23 9:56,0,0,0,0,,2,0,21,0,1,.,6/29/25 0:00,0,PEDITRAL (LEMON) ORS SACHET,1/3/2023,****CASH SALES CUSTOMER,493923
252864,,3/1/23 9:56,0,0,0,0,,5,0,8.11,5,15,.,11/1/25 0:00,0,ENTAMIZOLE DS TAB,1/3/2023,****CASH SALES CUSTOMER,493924
252864,,3/1/23 9:56,0,0,0,0,,10,0,5.39,0,30,.,5/31/25 0:00,0,RELAXIN 3MG TAB,1/3/2023,****CASH SALES CUSTOMER,493925
252865,,3/1/23 9:56,0,0,0,0,,2,0,7.24,0,100,.,1/2/28 0:00,0,SEPTRAN DS TAB,1/3/2023,****CASH SALES CUSTOMER,493926
252866,,3/1/23 9:58,0,0,0,0,,1,0,21,0,1,.,7/11/25 0:00,0,PEDITRAL ORANGE ORS SACHT,1/3/2023,****CASH SALES CUSTOMER,493927
252867,,3/1/23 10:02,0,0,0,0,,30,0,8.12,0,30,cth444,8/1/25 0:00,0,NEUXAM 0.5 TAB,1/3/2023,****CASH SALES CUSTOMER,493928
252867,,3/1/23 10:02,0,0,0,0,,2,0,54.32,5,1,.,12/1/27 0:00,0,XYNOSINE N/DROPS 15ML(ADULT),1/3/2023,****CASH SALES CUSTOMER,493929
252867,,3/1/23 10:02,0,0,0,0,,10,0,8.86,5,100,.,11/1/24 0:00,0,ARINAC FORTE TAB,1/3/2023,****CASH SALES CUSTOMER,493930
252867,,3/1/23 10:02,0,0,0,0,,20,0,6.08,0,20,.,11/30/24 0:00,0,PANADOL EXTEND 665MG TAB,1/3/2023,****CASH SALES CUSTOMER,493931
252867,,3/1/23 10:02,0,0,0,0,,15,0,7.81,5,15,.,9/30/25 0:00,0,NUBEROL FORTE TAB,1/3/2023,****CASH SALES CUSTOMER,493932
252868,,3/1/23 10:06,5,0,0,0,,4,0,9.25,0,30,.,10/1/25 0:00,0,DICLORAN 50MG  TAB NEW,1/3/2023,****CASH SALES CUSTOMER,493933
252868,,3/1/23 10:06,5,0,0,0,,4,0,38.1,0,6,.,12/12/24 0:00,0,AUGMENTIN 625MG TAB,1/3/2023,****CASH SALES CUSTOMER,493934
252869,,3/1/23 10:06,0,0,0,0,,2,0,14.67,0,30,.,10/1/25 0:00,0,NORVASC 5MG TAB (30'S),1/3/2023,****CASH SALES CUSTOMER,493935
252869,,3/1/23 10:06,0,0,0,0,,8,0,14.67,0,30,.,11/1/25 0:00,0,NORVASC 5MG TAB (30'S),1/3/2023,****CASH SALES CUSTOMER,493936
252869,,3/1/23 10:06,0,0,0,0,,10,0,2.35,0,200,.,11/1/25 0:00,0,RASCODOL TAB 200S,1/3/2023,****CASH SALES CUSTOMER,493937
252870,,3/1/23 10:08,10,0,0,0,,10,0,54.86,0,10,.,11/1/24 0:00,0,ATORVA 20MG TAB,1/3/2023,****CASH SALES CUSTOMER,493938
252871,,3/1/23 10:14,0,0,0,0,,2,0,9.02,0,30,.,10/1/25 0:00,0,ANSAID 100MG TAB,1/3/2023,****CASH SALES CUSTOMER,493939
252872,,3/1/23 10:16,2.5,0,0,0,,10,0,38,0,10,.,12/1/24 0:00,0,CRAN MAX SCHTS,1/3/2023,****CASH SALES CUSTOMER,493940
252872,,3/1/23 10:16,2.5,0,0,0,,10,0,2.42,0,200,.,10/1/25 0:00,0,FLAGYL 400MG TAB,1/3/2023,****CASH SALES CUSTOMER,493941
252872,,3/1/23 10:16,2.5,0,0,0,,5,0,32.14,0,21,.,4/1/25 0:00,0,RISEK 40MG CAP NEW (21S),1/3/2023,****CASH SALES CUSTOMER,493942
252872,,3/1/23 10:16,2.5,0,0,0,,5,0,10.13,0,30,.,11/1/24 0:00,0,DIGESTINE CAP,1/3/2023,****CASH SALES CUSTOMER,493943
252873,,3/1/23 10:18,0,0,0,0,,10,0,5.51,0,100,.,1/25/25 0:00,0,AMOXIL 250MG CAP,1/3/2023,****CASH SALES CUSTOMER,493944
252874,,3/1/23 10:21,4.5,0,0,0,,1,0,435.63,0,1,.,8/1/27 0:00,0,GRAVIBINAN 2ML INJ,1/3/2023,****CASH SALES CUSTOMER,493945
252874,,3/1/23 10:21,4.5,0,0,0,,1,0,15,0,100,.,9/26/27 0:00,0,3CC SHIFA DISPOSABLE SYRINGE,1/3/2023,****CASH SALES CUSTOMER,493946
252875,,3/1/23 10:21,0,0,0,0,,3,0,27.86,5,14,.,7/1/24 0:00,0,DAPA MET XR 5/1000MG TAB,1/3/2023,****CASH SALES CUSTOMER,493947
252875,,3/1/23 10:21,0,0,0,0,,1,0,330,5,1,.,11/1/24 0:00,0,AZOMAX 200MG/5ML 15ML SUSP,1/3/2023,****CASH SALES CUSTOMER,493948
252875,,3/1/23 10:21,0,0,0,0,,1,0,86.76,0,1,.,11/9/24 0:00,0,PANADOL FORTE SYP,1/3/2023,****CASH SALES CUSTOMER,493949
252877,,3/1/23 10:27,0,0,0,0,,10,0,2.42,0,200,.,10/1/25 0:00,0,FLAGYL 400MG TAB,1/3/2023,****CASH SALES CUSTOMER,493951
252878,,3/1/23 10:27,5,0,0,0,,8,0,6.6,0,80,.,12/1/25 0:00,0,DR KOFF LOZENGES STRONG JAR,1/3/2023,****CASH SALES CUSTOMER,493952
252879,,3/1/23 10:28,0,0,0,0,,10,0,2.42,0,200,.,10/1/25 0:00,0,FLAGYL 400MG TAB,1/3/2023,****CASH SALES CUSTOMER,493953
252880,,3/1/23 10:29,0,0,0,0,,4,0,147.5,0,8,.,12/12/24 0:00,0,CANPED ADULT PANTS LARGE 8'S,1/3/2023,****CASH SALES CUSTOMER,493954
252881,,3/1/23 10:33,5.5,1,0,0,,1,0,90.18,0,1,.,11/1/23 0:00,0,IBERET 500 LIQ 120ML,1/3/2023,****CASH SALES CUSTOMER,493955
252881,,3/1/23 10:33,5.5,1,0,0,,1,0,561.6,0,1,.,9/1/24 0:00,0,KALV KIDS SYP 120ML,1/3/2023,****CASH SALES CUSTOMER,493956
252881,,3/1/23 10:33,5.5,1,0,0,,1,0,37.24,0,1,.,11/1/25 0:00,0,ZENTEL 10ML SUSP,1/3/2023,****CASH SALES CUSTOMER,493957
252882,,3/1/23 10:34,0,0,0,0,,1,0,17.75,0,20,.,9/1/24 0:00,0,URIGO 40MG TAB,1/3/2023,****CASH SALES CUSTOMER,493958
252882,,3/1/23 10:34,0,0,0,0,,1,0,18.75,0,20,.,12/1/25 0:00,0,PHLOGIN 50MG CAP,1/3/2023,****CASH SALES CUSTOMER,493959
252883,,3/1/23 10:39,0,0,0,0,,10,0,1.56,0,100,.,12/12/24 0:00,0,GRAVINATE TAB,1/3/2023,****CASH SALES CUSTOMER,493960
252884,,3/1/23 10:49,0,0,0,0,,1,0,26.58,0,12,.,8/1/26 0:00,0,CEDROX BD 500MG TAB,1/3/2023,****CASH SALES CUSTOMER,493961
252884,,3/1/23 10:49,0,0,0,0,,1,0,9.87,0,50,.,10/1/25 0:00,0,PREVENT 500MG TAB 50'S,1/3/2023,****CASH SALES CUSTOMER,493962
252884,,3/1/23 10:49,0,0,0,0,,1,0,12.25,0,10,.,9/1/24 0:00,0,MODACT IR 100MG TAB,1/3/2023,****CASH SALES CUSTOMER,493963
252885,,3/1/23 10:54,9.2,0,0,0,,4,0,14.14,0,30,.,11/1/24 0:00,0,COMBIVAIR 400MG CAP,1/3/2023,****CASH SALES CUSTOMER,493964
252885,,3/1/23 10:54,9.2,0,0,0,,10,0,5.84,0,30,031h,7/1/25 0:00,0,LEXILIUM 3MG TAB (SAMBRO),1/3/2023,****CASH SALES CUSTOMER,493965
252885,,3/1/23 10:54,9.2,0,0,0,,2,0,2.35,0,200,.,11/1/25 0:00,0,RASCODOL TAB 200S,1/3/2023,****CASH SALES CUSTOMER,493966
252885,,3/1/23 10:54,9.2,0,0,0,,2,0,22.57,0,28,.,8/1/24 0:00,0,MNTK 10MG TAB,1/3/2023,****CASH SALES CUSTOMER,493967
252886,,3/1/23 10:55,0,0,0,0,,1,0,390.27,0,1,.,11/30/24 0:00,0,CAC ORANGE 20'S,1/3/2023,****CASH SALES CUSTOMER,493968
252886,,3/1/23 10:55,0,0,0,0,,1,0,181.29,0,1,.,10/1/24 0:00,0,QALSAN D TAB(ORANGE),1/3/2023,****CASH SALES CUSTOMER,493969
252887,,3/1/23 10:55,0,0,0,0,,1,0,680,0,1,.,12/12/24 0:00,0,DERMA ATTITUDE SPF 20 LOTION,1/3/2023,****CASH SALES CUSTOMER,493970
252888,,3/1/23 10:56,0,1,0,0,,1,0,109.45,0,1,.,11/30/24 0:00,0,GAVISCON 120ML LIQUID,1/3/2023,****CASH SALES CUSTOMER,493971
252888,,3/1/23 10:56,0,1,0,0,,1,0,61.36,0,1,.,9/1/24 0:00,0,VOMILUX 60ML SYP,1/3/2023,****CASH SALES CUSTOMER,493972
252889,,3/1/23 11:00,0,0,0,0,,2,0,6.3,0,20,.,12/12/24 0:00,0,BEFLAM 75MG TAB,1/3/2023,****CASH SALES CUSTOMER,493973
252890,,3/1/23 11:02,0,0,0,0,,1,0,9.38,0,30,.,11/1/24 0:00,0,T DAY TAB 30S,1/3/2023,****CASH SALES CUSTOMER,493974
252891,,3/1/23 11:06,7,0,0,0,  YOUSAF KAMAL,22,0,27.93,0,14,.,10/1/24 0:00,0,SANTE 40MG CAP,1/3/2023,****CASH SALES CUSTOMER,493975
252891,,3/1/23 11:06,7,0,0,0,  YOUSAF KAMAL,20,0,35,0,10,.,10/1/24 0:00,0,ETO-OD 150MG TAB,1/3/2023,****CASH SALES CUSTOMER,493976
252891,,3/1/23 11:06,7,0,0,0,  YOUSAF KAMAL,16,0,12.5,0,30,.,10/1/24 0:00,0,NERVON TAB,1/3/2023,****CASH SALES CUSTOMER,493977
252891,,3/1/23 11:06,7,0,0,0,  YOUSAF KAMAL,14,0,41,0,14,.,12/1/24 0:00,0,VONOZAN 20MG TAB,1/3/2023,****CASH SALES CUSTOMER,493978
252891,,3/1/23 11:06,7,0,0,0,  YOUSAF KAMAL,5,0,24.21,0,14,.,10/1/24 0:00,0,KONCEPT 40MG TAB,1/3/2023,****CASH SALES CUSTOMER,493979
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,49,0,39.9,0,21,.,11/1/24 0:00,0,RONIROL 2MG TAB,1/3/2023,****CASH SALES CUSTOMER,493987
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,40,0,13.37,0,30,.,10/3/24 0:00,0,SINEMET EXTRA 25+100MG TAB,1/3/2023,****CASH SALES CUSTOMER,493988
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,5,0,13.37,0,30,.,12/12/24 0:00,0,SINEMET EXTRA 25+100MG TAB,1/3/2023,****CASH SALES CUSTOMER,493989
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,10,0,40.02,0,30,.,7/1/24 0:00,0,QCO 50MG CAP,1/3/2023,****CASH SALES CUSTOMER,493990
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,20,0,40.02,0,30,.,9/1/24 0:00,0,QCO 50MG CAP,1/3/2023,****CASH SALES CUSTOMER,493991
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,15,0,52,0,20,.,8/1/24 0:00,0,MAXFLOW 0.4MG CAP,1/3/2023,****CASH SALES CUSTOMER,493992
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,2,0,52,0,20,.,11/1/24 0:00,0,MAXFLOW 0.4MG CAP,1/3/2023,****CASH SALES CUSTOMER,493993
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,15,0,9.75,0,30,.,12/12/24 0:00,0,VITRUM TAB(SEARLE),1/3/2023,****CASH SALES CUSTOMER,493994
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,15,0,51.56,0,30,.,2/1/25 0:00,0,LAMICTAL 50MG TAB,1/3/2023,****CASH SALES CUSTOMER,493995
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,15,0,19.42,0,20,.,12/1/24 0:00,0,ELAXINE 15MG TAB (MIRTAZAPINE),1/3/2023,****CASH SALES CUSTOMER,493996
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,14,0,6.25,0,14,.,11/1/24 0:00,0,TENORMIN 25MGTAB,1/3/2023,****CASH SALES CUSTOMER,493997
252893,,3/1/23 11:07,7,0,0,0,  YOUSAF KAMAL,15,0,22,0,20,.,12/1/24 0:00,0,NASSA 15MG TAB,1/3/2023,****CASH SALES CUSTOMER,493998
252894,,3/1/23 11:08,0,0,0,0,,10,0,2.35,0,200,.,12/12/24 0:00,0,PANADOL TAB,1/3/2023,****CASH SALES CUSTOMER,493999
252895,,3/1/23 11:08,7.5,0,0,0,,2,0,216.47,0,1,.,7/31/24 0:00,0,CAC MANGO 10'S,1/3/2023,****CASH SALES CUSTOMER,494000
252896,,3/1/23 11:09,0,0,0,0,,10,0,2.35,0,200,.,12/12/24 0:00,0,PANADOL TAB,1/3/2023,****CASH SALES CUSTOMER,494001
252897,,3/1/23 11:10,0,0,0,0,,4,0,7.53,0,50,.,10/1/27 0:00,0,MOTILIUM  TAB,1/3/2023,****CASH SALES CUSTOMER,494002
252898,,3/1/23 11:13,0,0,0,0,,3,0,3,0,100,.,9/1/26 0:00,0,SANIPLAST BANDAGE(100'S),1/3/2023,****CASH SALES CUSTOMER,494003
252899,,3/1/23 11:14,2,0,0,0,,1,0,219,0,1,.,12/4/26 0:00,0,INDROP D  INJ,1/3/2023,****CASH SALES CUSTOMER,494004
252899,,3/1/23 11:14,2,0,0,0,,6,0,29.75,0,20,.,11/1/25 0:00,0,PHLOGIN 100MG SR CAP,1/3/2023,****CASH SALES CUSTOMER,494005
252900,,3/1/23 11:15,0,0,0,0,,10,0,2.35,0,200,.,12/12/24 0:00,0,PANADOL TAB,1/3/2023,****CASH SALES CUSTOMER,494006
252901,,3/1/23 11:18,4,1,0,0,,20,0,55,0,10,.,9/1/24 0:00,0,KEPTIRON 500MG TAB 10'S,1/3/2023,****CASH SALES CUSTOMER,494007
252902,,3/1/23 11:20,0,4,0,0,,3,0,34.5,0,10,.,1/1/26 0:00,0,LECORD 500MG TAB 10'S (AXIS),1/3/2023,****CASH SALES CUSTOMER,494008
252902,,3/1/23 11:20,0,4,0,0,,3,0,8.11,0,15,.,11/1/25 0:00,0,ENTAMIZOLE DS TAB,1/3/2023,****CASH SALES CUSTOMER,494009
252902,,3/1/23 11:20,0,4,0,0,,3,0,14.41,0,30,.,12/12/24 0:00,0,NO SPA FORT  TAB,1/3/2023,****CASH SALES CUSTOMER,494010
252902,,3/1/23 11:20,0,4,0,0,,3,0,7.53,0,50,.,10/1/27 0:00,0,MOTILIUM  TAB,1/3/2023,****CASH SALES CUSTOMER,494011
252903,,3/1/23 11:20,0,0,0,0,,10,0,3,0,100,.,9/1/26 0:00,0,SANIPLAST BANDAGE(100'S),1/3/2023,****CASH SALES CUSTOMER,494012
252904,,3/1/23 11:24,0,0,0,0,,2,0,250,0,1,.,12/12/24 0:00,0,COTTON 400G(SURGIWOOL),1/3/2023,****CASH SALES CUSTOMER,494013
252905,,3/1/23 11:24,0,0,0,0,,10,0,1.72,0,50,.,10/1/25 0:00,0,GLUCOPHAGE 250MG TAB,1/3/2023,****CASH SALES CUSTOMER,494014
252906,,3/1/23 11:28,0,0,0,0,,3,0,30,0,100,.,7/1/27 0:00,0,10CC SHIFA D/SYRINGE(UNJT)(BM),1/3/2023,****CASH SALES CUSTOMER,494015
252906,,3/1/23 11:28,0,0,0,0,,9,0,110,0,10,.,12/12/24 0:00,0,ADULT DIAPER LEO (L),1/3/2023,****CASH SALES CUSTOMER,494016
252907,,3/1/23 11:32,10,0,0,0,,1,0,3035,0,1,.,5/24/24 0:00,0,IVF M 75IU INJ,1/3/2023,****CASH SALES CUSTOMER,494017
252908,,3/1/23 11:32,0,0,0,0,,1,0,15,0,100,.,9/26/27 0:00,0,3CC SHIFA DISPOSABLE SYRINGE,1/3/2023,****CASH SALES CUSTOMER,494018
252909,,3/1/23 11:39,0,0,0,0,,1,0,14.99,0,14,.,9/1/24 0:00,0,ASTHIVEN 10MG TAB,1/3/2023,****CASH SALES CUSTOMER,494019
252910,,3/1/23 11:39,0,0,0,0,,3,0,3,0,100,.,9/1/26 0:00,0,SANIPLAST BANDAGE(100'S),1/3/2023,****CASH SALES CUSTOMER,494020
